0,1,2,3,4,5,6,7,8,9,10,11,12,13,simulation_values
62.073548722042524,0.026493200617393103,0.00015095407851360482,133.39754950969595,4879.411028301538,618.3758062885654,461.6502801971077,0.1255546581989162,7.616581733424942,0.8426952361851312,4.7472703052301775,2656.959471922701,271.22522314179923,0.9462289244279616,337.9989933519153
54.66831339140647,0.027317513673383902,0.00014885745118260916,135.4884546116661,4717.8270663250705,682.1609199721137,419.9342294562622,0.13620933609399086,7.406676312737037,0.7978444228042924,4.521939493417059,2502.212540189607,292.7406413575935,0.9851240922705624,322.5291556722741
64.75601293086717,0.027780118491387874,0.00014015876518860438,145.8245784363373,4266.380873846361,574.4521142009894,484.2441557568442,0.13245342385489167,7.549758137020209,0.7510083891038853,4.584894733430679,2778.8013298546166,274.13926099059057,1.0462586270544096,340.6801447443098
56.44107545966268,0.02483582919130921,0.00013762473030641358,154.5925669667049,4576.542421872644,680.0139434911596,498.4766863360673,0.1147478325787535,6.424244363701466,0.8677617196298736,5.24022169594846,2870.690528804887,311.14002640505015,1.0656976787674721,324.04080525125437
55.13318929495642,0.027274776379054917,0.0001377467062612706,144.96068307539656,4489.5266190867405,660.5590565929797,474.63022182652435,0.11534911683571172,7.583101405901075,0.8357683453486106,4.909957167960608,2573.566311885524,311.65972569904443,1.0519255117496342,315.16501651052255
63.28894933593851,0.025362040403648627,0.00014645354960228597,137.5127264725298,4162.982883173808,677.98431371017,480.05600031341635,0.11777809125283795,6.53899781420283,0.722901624307999,5.0525845815177455,2600.7028257281822,301.47682309810546,1.053418851185111,342.7366328299401
62.063119615783826,0.026505798084434883,0.00015247721616231603,134.3500650390661,4289.120948809609,630.8104083751539,455.2369745096949,0.12549474038575498,7.029284894225865,0.7661103119680666,4.907699660145156,2872.0173210074267,264.35230475382446,0.9769180763258868,340.82363936845263
65.5665872523638,0.02697667919167672,0.0001403551794153088,134.7517728727076,4649.629633698604,629.1918234766565,441.62728477210266,0.1279450027434907,6.907353536548159,0.7232918001286733,4.96415636555791,2814.453204919515,292.92800085939916,1.0645986782597057,352.30990382807437
59.335071750004474,0.026232605070005438,0.00014133717158250198,137.63038830517806,4454.338708120075,604.5280665295847,495.2779559431388,0.13002507637488714,7.077112789753647,0.8722479375786497,5.116589095313524,2906.3019987773528,269.35609377203775,0.9819059627760109,345.20280186462156
55.078524811623815,0.02695769304351115,0.0001609650086428735,138.4771875129356,4874.603385798184,632.1166509344076,429.6303241528289,0.11717614637180195,6.860749707843585,0.8586417323891375,5.420487548984375,2486.553987264333,299.4062382342729,1.0791626276659845,323.35768738850777
60.0283029954523,0.027672871403067838,0.00016010863842339863,157.315352119978,4462.104903370871,599.2556058235127,498.5618439041533,0.13519002525151266,6.637635148634436,0.7868595111481697,5.32519863330772,2599.877971609468,277.1791617395612,0.9076098259750384,329.3354391859391
63.20444311883564,0.027457704581772525,0.00014421386781281133,154.13361241950213,4571.20333853201,587.8904159904797,453.0851204850479,0.132421058957924,6.788184562716634,0.7270943953441461,5.028270464698066,2798.23317794072,305.10879447642094,1.0863679510395152,342.66615447315087
63.60718179104881,0.02674290270051601,0.00014372326140834355,145.0644490904061,4260.420362543421,641.6753847299201,484.1312628874378,0.13561447403661106,7.552500960448071,0.8539453897557314,4.533299604704953,2723.892358831255,260.297312318815,0.944098695645155,334.1120236510129
61.74099079122558,0.024144260778224184,0.00013896413347767704,136.66971501063526,4771.364583324681,623.8755810771842,431.0563436251811,0.12248076564676234,6.6310641217000175,0.7701972426428699,4.514875925130623,2858.628533359013,305.1710803116014,1.059926892963711,358.41574096845557
56.48390361960028,0.025502202459730613,0.00013546432328402072,155.15744380188173,4175.820373780687,679.238869257978,435.2162912325451,0.13125797704333206,6.909915073363894,0.8269605752137829,5.10827497901846,2899.936952255637,274.53941837696567,1.03971663878706,329.93807422871726
65.04809036687641,0.024243353344153208,0.0001509220962402374,147.524151893341,4096.632291127881,638.9360522817003,415.3992452756072,0.11768378069857255,7.066797913317503,0.7474848986032087,4.8966095466028,2497.700080742409,293.2282328278152,0.9003186027415867,351.0942736844118
58.411091796448346,0.025568532341338917,0.00016450196706429431,144.2891499380719,4176.715521591088,577.5067332483367,488.37136332125806,0.13831812201315016,6.792916535324724,0.8514072571882156,5.159305462420232,2471.265236457485,259.5459066065589,0.9868186435225,352.2591806390712
61.66864609169262,0.02410844517861643,0.00014323317619350438,150.06490045095242,4397.57200652207,600.2252120814327,442.8439739231652,0.12840294804878127,7.496668810297463,0.7808552228532791,4.659036490030164,2684.187057372432,269.71065336506666,1.0205990145024386,354.4319317076669
58.57592172946866,0.0277530406340123,0.00016044491539862762,142.037252266465,4416.389834300478,682.9295299285008,456.5602803759684,0.1142061598293793,7.092094151490018,0.8102008808603065,5.165509889918792,2799.82136419346,286.78230772089483,1.0636990085714868,315.5904774652072
55.018735265657426,0.02570685457697209,0.0001382201577235052,130.75372300584507,4166.358196955757,575.1275600481754,503.71306047795684,0.1138327834890227,6.598297632108171,0.8283607029555393,5.267456738136863,2861.7125800895255,266.77598814894117,1.042918881655283,339.84192939971524
56.16067636389105,0.02639170547469791,0.000161767788587732,157.97320728791203,4895.833939982409,660.713210051696,477.87155535423966,0.1346220838843014,6.950389694117392,0.8628708280163405,5.412510281404713,2510.626242008534,259.7457702799416,1.0840193829023383,322.9942836338312
54.0489706402599,0.025824321242935214,0.00014199469400357848,143.1315922456616,4858.006764184642,677.5842166986313,420.94755991535993,0.1318452380306433,7.337201869816918,0.7612142091424902,4.88851360180822,2735.3977827766066,308.3552738839584,1.0724997877745703,330.0243660178182
54.77952597672119,0.025432446188092896,0.00015674655986708602,145.9062468209785,4981.705079504063,649.9960262305483,429.705841214358,0.11482098839949313,6.615053957749492,0.7358788935066272,4.892807792291582,2521.772310161602,304.69373426249336,0.9572745256327608,321.21488258220353
54.3794278309741,0.02640542574237902,0.00015714639894251847,138.73065891813715,4863.8080290562375,667.5338454311649,415.57740798923584,0.13275090474352247,7.746115704611554,0.8350494312345957,5.3510640695515015,2704.2660245134084,268.81943964443815,0.9515784409197401,329.29333231452364
54.54812319495926,0.026614298239562833,0.0001405909034040329,131.8055817880341,4136.585387737373,601.2010979636343,499.6623522647009,0.13393211789591486,7.501401948470568,0.7244777210122192,5.465369035109086,2673.2901108162064,262.3474838669046,0.9902651333247664,346.33450581639374
